,project,projectSlug,date,description,discord,twitter,title,category,address,token,type,slug
766,AlphaBetty Doodles,alphabettydoodles,2021-08-19T22:09:31,"<p>AlphaBetty Doodles is a collection of 10,000 ERC-721 Tokens on the Ethereum Blockchain, with over 150 Unique Traits and full Commercial Usage for Owners.</p>
",https://discord.gg/QB7rbyap9d,https://twitter.com/alphabettyNFT,AlphaBetty Doodles,collectible,0x6d05064fe99e40f1c3464e7310a23ffaded56e20,ALPHABETTY,ERC721,alphabetty-doodles
767,Northern Guilds,northernguilds,2021-11-08T17:11:43,"<p>Northern Guilds is a fun-first, device-agnostic dungeon crawler blockchain MMORPG by Pixie Interactive. In a modern take on the pixel perfect art style of nostalgic adventure games, players embark on an epic journey into Ragnarok.</p>
<p>Bring your friends into action-packed, real-time combat throughout Midgard. Construct camps, settlements, and towns, levy taxes on your residents and sales tax on your merchants, or live the life of a nomad, only crafting and collecting what you need for battle. You—only you—are the arbiter of your destiny.</p>
",,https://twitter.com/PixieInt,Northern Guilds - Guild of Thor,character,0xc2b3daf1b51238bd13afcef6e713813e6c2574e8,NGTHOR,ERC721,northern-guilds---guild-of-thor
768,Dead Army Skeleton Klub,deadarmyskeletonklub,2022-01-26T21:11:18,"<p>The Dead Army Skeleton Klub is a dark collection of 6,969 3D skeleton NFTs living in the Ethereum graveyard. Time has come and the DASKs are waking up from the grave. Holding a DASK will provide the opportunity to access the fully-rigged, metaverse-ready 3D avatar.</p>
",https://discord.gg/theklub,https://twitter.com/The_DASK,Dead Army Skeleton Klub,collectible,0x19d84b2a4b21910339af097a1bddb48682d6f47d,DASK,ERC721,dead-army-skeleton-klub
769,MyCryptoHeroes,mycryptoheroes,2020-03-09T04:24:46,"<p>MyCryptoHeroes has quick battles cycles and engaging gameplay, create a team of historical heroes for epic battles in a fantasy world. Equip your strongest equipment (armour, weapons, and accessories) and engage your foes in a fight for your life.</p>
",https://discordapp.com/invite/C66hByB,https://twitter.com/mycryptoheroes,MCH - Heroes,access,,MCHH,ERC721,mch---heroes
770,MyCryptoHeroes,mycryptoheroes,2020-03-09T04:24:46,"<p>MyCryptoHeroes has quick battles cycles and engaging gameplay, create a team of historical heroes for epic battles in a fantasy world. Equip your strongest equipment (armour, weapons, and accessories) and engage your foes in a fight for your life.</p>
",https://discordapp.com/invite/C66hByB,https://twitter.com/mycryptoheroes,MCH - Extension,access,,MCHE,ERC721,mch---extension
771,MyCryptoHeroes,mycryptoheroes,2020-03-09T04:24:46,"<p>MyCryptoHeroes has quick battles cycles and engaging gameplay, create a team of historical heroes for epic battles in a fantasy world. Equip your strongest equipment (armour, weapons, and accessories) and engage your foes in a fight for your life.</p>
",https://discordapp.com/invite/C66hByB,https://twitter.com/mycryptoheroes,MCH - Land Sector,access,,MCHL,ERC721,mch---land-sector
772,COVIDPunks,covidpunks,2021-08-19T19:23:41,"<p>COVIDPunks are <strong>10,000 randomly-generated Punks</strong> on the Ethereum network. Each Punk is wearing a programmatically-assigned, W.H.O-approved <strong>mask</strong>, and has special <strong>pandemic-themed metadata</strong> that affects its background color and <strong>rarity</strong>. Some Punks (e.g. Aliens, Apes, and more) are <strong>much rarer</strong> than others.</p>
",https://discord.gg/tGPAhesTss,https://twitter.com/covidpunksnft,COVIDPunks,collectible,0xe4cfae3aa41115cb94cff39bb5dbae8bd0ea9d41,PUNK-19,ERC721,covidpunks
773,Bad Face Bots,badfacebots,2022-01-12T16:11:00,"<p>A team of exploratory robots, known as the Bad Face Bots, arrive on a post-apocalyptic Earth, only to discover it covered in trash left behind by humans as they rushed to flee the Earth. Entranced by these forgotten objects, the Bad Face Bots find inventive ways to use this debris to alter the mechanics of their own anatomy, mimicking human ways in their own quirky style.</p>
<p>Bad Face Bots is a diverse collection of 5,555 randomly generated robot NFTs.</p>
",https://discord.gg/xdWjF8XSZm,https://twitter.com/badfacebots,Bad Face Bots,collectible,0x65cc7530e8c6f5a51257f7b7586361c4a22cec93,BFBS,ERC721,bad-face-bots
774,Skvllpvnkz,skvllpvnkz,2021-12-23T20:54:49,"<p>Aeons ago, hiding in plain sight, lived The Order of the Skvll. Fiercely united, The Order took arms against authoritarian regimes in the name of freedom. As years passed, the original 100 OG Skvllz had turned into a legion of thousands and The Order had grown relentlessly ferocious. With the rise of blockchain technology came endless possibility, a promise of a prosperous future for all.</p>
<p class=""sc-hKgILt jbYlPX"">Enter the Hideout and dive into the ever-evolving digital story with this interactive collection of machine-generated avatar NFTs.</p>
",https://discord.gg/skvllpvnkz,https://twitter.com/skvllpvnkz,Skvllpvnkz Hideout,collectible,0xb28a4fde7b6c3eb0c914d7b4d3ddb4544c3bcbd6,SKVLLZ,ERC721,skvllpvnkz-hideout
775,Skvllpvnkz,skvllpvnkz,2021-12-23T20:54:49,"<p>Aeons ago, hiding in plain sight, lived The Order of the Skvll. Fiercely united, The Order took arms against authoritarian regimes in the name of freedom. As years passed, the original 100 OG Skvllz had turned into a legion of thousands and The Order had grown relentlessly ferocious. With the rise of blockchain technology came endless possibility, a promise of a prosperous future for all.</p>
<p class=""sc-hKgILt jbYlPX"">Enter the Hideout and dive into the ever-evolving digital story with this interactive collection of machine-generated avatar NFTs.</p>
",https://discord.gg/skvllpvnkz,https://twitter.com/skvllpvnkz,Skvllpvnkz Daycare,collectible,0x40bca1eddf13b5ffa8f6f1d470cabc78ec2fc3bb,SKVLLBABIEZ,ERC721,skvllpvnkz-daycare
776,Looki,looki,2022-10-07T19:30:52,"<p>Looki is a new set of PFPs for N Metamon to destroy and replace.</p>
<p>Looki, the Galaxy Forger, is one of the oldest celestial creatures in existence. His will is responsible for the creation of countless stars, constellations, and planets. Embrace the darkness, enough to dominate the world.</p>
",https://discord.gg/lookiavatar,https://twitter.com/LookiAvatar,Looki,collectible,0xffc1131dda0299b804c97c436bc8cfea019e00a0,LOOKI,ERC721,looki
777,Framergence,framergence,2021-07-06T12:53:47,"<p>Very rudimentary geometric shapes (primitives), when combined and repeated can become astonishingly complex systems. In particular, when they contain themselves, these simple primitives produce an intricacy that is hard to reproduce or explain, but easy to identify. We call them fractals.</p>
<p>Framergence is a generative NFT art experiment. A shape (a line, a curved line, a circle, a star or a triangle) is put together with a set of curated rules, like: &#8220;draw a line here and draw another copy of this pattern 3 pixels to the left&#8221;. As simple as that, generative art starts to emerge&#8230;</p>
",https://discord.gg/4yAFVJbxnm,https://twitter.com/framergence,Framergence,art,0xbc17cd7f1a58bda5d6181618090813b3050416b5,FRAM,ERC721,framergence
778,Sora’s DreamworId,sorasdreamworld,2021-10-15T04:13:05,"<p>Sora&#8217;s DreamworId is a series of Dream Machine NFT collections drawing on teenage nostalgia with a potent mix of lo-fi aesthetics and pop-art culture.</p>
<p>Immerse yourself, digital nomads, in the Sora&#8217;s Dreamworld sanctuary to unravel what lies ahead in this superlunary world.</p>
",https://discord.gg/qxCpW2uVaX,https://twitter.com/Sorasdreamworld,Sora's DreamworId,collectible,0x4e2781e3ad94b2dfcf34c51de0d8e9358c69f296,Sora,ERC721,soras-dreamworid
779,Sora’s DreamworId,sorasdreamworld,2021-10-15T04:13:05,"<p>Sora&#8217;s DreamworId is a series of Dream Machine NFT collections drawing on teenage nostalgia with a potent mix of lo-fi aesthetics and pop-art culture.</p>
<p>Immerse yourself, digital nomads, in the Sora&#8217;s Dreamworld sanctuary to unravel what lies ahead in this superlunary world.</p>
",https://discord.gg/qxCpW2uVaX,https://twitter.com/Sorasdreamworld,Sora's Dreamworld: LUCID DREAMING,collectible,0xab9f99e6460f6b7940ab7920f44d97b725e0fa4c,SDLD,ERC721,soras-dreamworld:-lucid-dreaming
780,JOY,joyworld,2020-05-15T09:30:22,"<p>JOYs are the creatures from JOYWORLD. They are a virtual muses with magic powers to help you achieve your wildest dreams and happiest potential. When you collect a JOY, you gain their magic to guide you through pathways in your life.</p>
",https://discord.gg/hBv9BDD,https://twitter.com/johnorionyoung,JOYWORLD,art,,JOYTOY,ERC721,joyworld
781,Warriors of Aradena,warriorsofaradena,2021-08-30T17:41:29,"<p>By purchasing a Warrior, you are receiving a provably rare piece of bespoke, hand-crafted art, which does not just serve as an incredible avatar, but also provides you with membership to the Kingdom of Aradena and all related benefits.</p>
<p>Each warrior is algorithmically created from over 200 features with varying rarities in 7 categories which also all add up to 5 total attribute ratings for each Warrior.</p>
",https://discord.gg/D4qBJEHee7,https://twitter.com/AradenaWarrior,Warriors of Aradena,collectible,0xef9c21e3ba31a74910fc7e7cb3fc814ad842ad6e,WOA,ERC721,warriors-of-aradena
782,Street Machine,streetmachine,2022-10-27T16:37:20,"<p>Street Machine is a story-driven NFT collection inspired by sci-fi, cyberpunk, and anime pop culture.</p>
<p>Looking to inspire a movement through narrative, community, and robots, Street Machine sets out to create a collection that features a complete story arc where the characters live and die.</p>
<p>Burn a locked Street Machine box to reveal a character.</p>
",https://discord.gg/streetmachine,,Street Machine - Locked,access,0xaaa7a35e442a77e37cde2f445b359aabf5ad0387,STM-LOCKED,ERC721,street-machine---locked
783,Street Machine,streetmachine,2022-10-27T16:37:20,"<p>Street Machine is a story-driven NFT collection inspired by sci-fi, cyberpunk, and anime pop culture.</p>
<p>Looking to inspire a movement through narrative, community, and robots, Street Machine sets out to create a collection that features a complete story arc where the characters live and die.</p>
<p>Burn a locked Street Machine box to reveal a character.</p>
",https://discord.gg/streetmachine,,Street Machine Revealed Characters,collectible,0xdd1f245d2920c5e144417ba2e59cf094bd615a91,STM,ERC721,street-machine-revealed-characters
784,Rags to Richie,ragstorichie,2022-08-02T20:31:22,"<p>Rags to Richie is a collection of 3,333 unique NFTs designed and hand-drawn by Alec Monopoly.</p>
<p>Influenced by the 2008 financial crisis and the toll it took on economy and society, Alec started developing his universe. His signature character, Richie, is a symbol of hard work and ambition. An inspiration to believe in yourself and trust your intuition.</p>
",https://discord.gg/ragstorichie,https://twitter.com/ragstorichienft,Rags to Richie by Alec Monopoly,collectible,0x3e7fc44e25c07be3d67c241e6e59cb838df2f892,RR,ERC721,rags-to-richie-by-alec-monopoly
785,WZRDS,wzrds,2022-07-07T20:26:46,"<p>WZRDS is an epic saga depicting the story of the Kingdom of Tyrol and the factions forged within. This collection features 10,000 wizard-themed NFTs, with rare and uniquely-named WZRDS scattered throughout.</p>
",,https://twitter.com/WZRDSxyz,WZRDS,collectible,0xe5e771bc685c5a89710131919c616c361ff001c6,WZNFT,ERC721,wzrds
786,Pablos,pablos,2022-06-16T16:35:11,"<p>Pablos.lol is a collection of 10,000 profile picture NFTs named Pablo.</p>
<p>Everything you can imagine is real.</p>
",,https://twitter.com/pabloslol,Pablos,collectible,0xd3605059c3ce9facf625fa72d727508b7b7f280f,PABLOS,ERC721,pablos
787,the sunnies,thesunnies,2022-03-14T22:29:16,"<p>The sunnies is a collection of 9,141 bright, shining NFTs on the Ethereum blockchain. Some sunnies are rarer than others, but they all shine equally bright.</p>
<p>The sunnies are dedicated to helping the environment, raising mental health awareness, and spreading sunshine throughout the metaverse.</p>
",https://discord.gg/NGFhUB5zgW,https://twitter.com/thesunniesnft,the sunnies,collectible,0x06fd3999fa72163c6f21f649587e6b6d670cdc8b,SUNNIES,ERC721,the-sunnies
788,For The Culture,fortheculture,2022-07-07T20:27:05,"<p>For The Culture is a collection of 6,969 NFTs that started as a joke on Twitter. Collectors received 0.01 ETH upon minting.</p>
",https://discord.gg/fortheculture,https://twitter.com/nftftc,For the Culture,collectible,0x2e541cec5cb41e7678ac3c8e91acb3fc1db0da07,FTC,ERC721,for-the-culture
789,MegaCryptoPolis,megacryptopolis,2020-04-19T05:17:48,"<p>A unique city builder game where users can produce an income from the in-game economy. Build up influence by strategically building based on neighbouring amenities and cash out when users purchase new or upgrade their land buildings. MegaCryptoPolis is an addictive builder/strategy game similar to SimCity where users own the landscape around them. Also explore further in 3D and on the MoonCryptoPolis where players build much of the same infrastructure but, on the MOON!</p>
",https://discordapp.com/invite/AyX5QRw,https://twitter.com/megacryptopolis,MCP Appliance,item,,MCPA,ERC721,mcp-appliance
790,MegaCryptoPolis,megacryptopolis,2020-04-19T05:17:48,"<p>A unique city builder game where users can produce an income from the in-game economy. Build up influence by strategically building based on neighbouring amenities and cash out when users purchase new or upgrade their land buildings. MegaCryptoPolis is an addictive builder/strategy game similar to SimCity where users own the landscape around them. Also explore further in 3D and on the MoonCryptoPolis where players build much of the same infrastructure but, on the MOON!</p>
",https://discordapp.com/invite/AyX5QRw,https://twitter.com/megacryptopolis,MCP Citizen,character,,MCPC,ERC721,mcp-citizen
791,MegaCryptoPolis,megacryptopolis,2020-04-19T05:17:48,"<p>A unique city builder game where users can produce an income from the in-game economy. Build up influence by strategically building based on neighbouring amenities and cash out when users purchase new or upgrade their land buildings. MegaCryptoPolis is an addictive builder/strategy game similar to SimCity where users own the landscape around them. Also explore further in 3D and on the MoonCryptoPolis where players build much of the same infrastructure but, on the MOON!</p>
",https://discordapp.com/invite/AyX5QRw,https://twitter.com/megacryptopolis,Land (Until 11.2019),land,,MCPLv1,ERC721,land-(until-11.2019)
792,MegaCryptoPolis,megacryptopolis,2020-04-19T05:17:48,"<p>A unique city builder game where users can produce an income from the in-game economy. Build up influence by strategically building based on neighbouring amenities and cash out when users purchase new or upgrade their land buildings. MegaCryptoPolis is an addictive builder/strategy game similar to SimCity where users own the landscape around them. Also explore further in 3D and on the MoonCryptoPolis where players build much of the same infrastructure but, on the MOON!</p>
",https://discordapp.com/invite/AyX5QRw,https://twitter.com/megacryptopolis,Land (Since 12.2019),land,,MCPLv2,ERC721,land-(since-12.2019)
